ts,machine_id,operator_id,engine_on,idle,fuel_l,load_cycle,belt_fastened,harsh_event,episode,sim_weather,sim_operator_skill,continuous_operation_min,fatigue_risk
2025-05-06 10:24,EXC001,OP1001,1,0,0.0806,0,1,0,work,Sunny,Intermediate,124,0.0
2025-05-06 10:25,EXC001,OP1001,1,0,0.0764,0,1,0,work,Sunny,Intermediate,125,0.0
2025-05-06 10:26,EXC001,OP1001,1,0,0.0771,1,1,0,work,Sunny,Intermediate,126,0.0
2025-05-06 10:27,EXC001,OP1001,1,0,0.0907,0,1,0,work,Sunny,Intermediate,127,0.0
2025-05-06 10:28,EXC001,OP1001,1,0,0.0855,1,1,0,work,Sunny,Intermediate,128,0.0
2025-05-06 10:29,EXC001,OP1001,1,0,0.0779,1,1,0,work,Sunny,Intermediate,129,0.0
2025-05-06 10:30,EXC001,OP1001,1,0,0.0801,0,1,0,work,Sunny,Intermediate,130,0.0
2025-05-06 10:31,EXC001,OP1001,1,0,0.0912,0,1,0,work,Sunny,Intermediate,131,0.0
2025-05-06 10:32,EXC001,OP1001,1,0,0.0817,0,1,0,work,Sunny,Intermediate,132,0.0
2025-05-06 10:33,EXC001,OP1001,1,0,0.0871,0,1,0,work,Sunny,Intermediate,133,0.0
2025-05-06 10:34,EXC001,OP1001,1,0,0.0816,0,1,0,work,Sunny,Intermediate,134,0.0
2025-05-06 10:35,EXC001,OP1001,1,0,0.0905,1,0,0,work,Sunny,Intermediate,135,0.0
2025-05-06 10:36,EXC001,OP1001,1,0,0.0881,0,1,0,work,Sunny,Intermediate,136,0.0
2025-05-06 10:37,EXC001,OP1001,1,0,0.0828,0,1,0,work,Sunny,Intermediate,137,0.0
2025-05-06 10:38,EXC001,OP1001,1,0,0.0929,0,1,0,work,Sunny,Intermediate,138,0.0
2025-05-06 10:39,EXC001,OP1001,1,0,0.089,1,1,0,work,Sunny,Intermediate,139,0.0
2025-05-06 10:40,EXC001,OP1001,1,0,0.0888,0,1,0,work,Sunny,Intermediate,140,0.0
2025-05-06 10:41,EXC001,OP1001,1,0,0.0805,0,1,0,work,Sunny,Intermediate,141,0.0
2025-05-06 10:42,EXC001,OP1001,1,0,0.087,0,1,0,work,Sunny,Intermediate,142,0.0
2025-05-06 10:43,EXC001,OP1001,1,0,0.0925,0,1,0,work,Sunny,Intermediate,143,0.0
2025-05-06 10:44,EXC001,OP1001,1,0,0.0859,0,1,0,work,Sunny,Intermediate,144,0.0
2025-05-06 10:45,EXC001,OP1001,1,0,0.0859,1,1,0,work,Sunny,Intermediate,145,0.0
2025-05-06 10:46,EXC001,OP1001,1,0,0.0765,0,1,0,work,Sunny,Intermediate,146,0.0
2025-05-06 10:47,EXC001,OP1001,1,0,0.0859,0,1,0,work,Sunny,Intermediate,147,0.0
2025-05-06 10:48,EXC001,OP1001,1,0,0.0948,1,1,0,work,Sunny,Intermediate,148,0.0
2025-05-06 10:49,EXC001,OP1001,1,0,0.0806,0,1,0,work,Sunny,Intermediate,149,0.0
2025-05-06 10:50,EXC001,OP1001,1,0,0.0918,1,1,0,work,Sunny,Intermediate,150,0.0
2025-05-06 10:51,EXC001,OP1001,1,0,0.0771,0,1,0,work,Sunny,Intermediate,151,0.0
2025-05-06 10:52,EXC001,OP1001,1,0,0.0943,0,1,0,work,Sunny,Intermediate,152,0.0
2025-05-06 10:53,EXC001,OP1001,1,1,0.0319,0,1,0,short_idle,Sunny,Intermediate,153,0.0
2025-05-06 10:54,EXC001,OP1001,1,1,0.0352,0,1,0,short_idle,Sunny,Intermediate,154,0.0
2025-05-06 10:55,EXC001,OP1001,1,1,0.037,0,1,0,short_idle,Sunny,Intermediate,155,0.0
2025-05-06 10:56,EXC001,OP1001,1,1,0.0385,0,1,0,short_idle,Sunny,Intermediate,156,0.0
2025-05-06 10:57,EXC001,OP1001,1,1,0.0392,0,0,0,short_idle,Sunny,Intermediate,157,0.0
2025-05-06 10:58,EXC001,OP1001,1,1,0.0318,0,1,0,short_idle,Sunny,Intermediate,158,0.0
2025-05-06 10:59,EXC001,OP1001,1,1,0.0387,0,1,0,short_idle,Sunny,Intermediate,159,0.0
2025-05-06 11:00,EXC001,OP1001,1,1,0.0322,0,1,0,short_idle,Sunny,Intermediate,160,0.0
2025-05-06 11:01,EXC001,OP1001,1,1,0.0329,0,1,0,short_idle,Sunny,Intermediate,161,0.0
2025-05-06 11:02,EXC001,OP1001,1,1,0.037,0,1,0,short_idle,Sunny,Intermediate,162,0.0
2025-05-06 11:03,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Intermediate,0,0.0
2025-05-06 11:04,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Intermediate,0,0.0
2025-05-06 11:05,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Intermediate,0,0.0
2025-05-06 11:06,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Intermediate,0,0.0
2025-05-06 11:07,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Intermediate,0,0.0
2025-05-06 11:08,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Intermediate,0,0.0
2025-05-06 11:09,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Intermediate,0,0.0
2025-05-06 11:10,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Intermediate,0,0.0
2025-05-06 11:11,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Intermediate,0,0.0
2025-05-06 11:12,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Intermediate,0,0.0
2025-05-06 11:13,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Intermediate,0,0.0
2025-05-06 11:14,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Intermediate,0,0.0
2025-05-06 11:15,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Intermediate,0,0.0
2025-05-06 11:16,EXC001,OP1001,1,0,0.0913,1,1,0,work,Sunny,Intermediate,1,0.0
2025-05-06 11:17,EXC001,OP1001,1,0,0.0898,0,1,0,work,Sunny,Intermediate,2,0.0
2025-05-06 11:18,EXC001,OP1001,1,0,0.0839,0,1,0,work,Sunny,Intermediate,3,0.0
2025-05-06 11:19,EXC001,OP1001,1,0,0.0897,0,1,0,work,Sunny,Intermediate,4,0.0
2025-05-06 11:20,EXC001,OP1001,1,0,0.0761,0,1,0,work,Sunny,Intermediate,5,0.0
2025-05-06 11:21,EXC001,OP1001,1,0,0.0936,0,1,0,work,Sunny,Intermediate,6,0.0
2025-05-06 11:22,EXC001,OP1001,1,0,0.0947,0,1,0,work,Sunny,Intermediate,7,0.0
2025-05-06 11:23,EXC001,OP1001,1,0,0.0799,0,1,0,work,Sunny,Intermediate,8,0.0
2025-05-06 11:24,EXC001,OP1001,1,0,0.0808,0,1,0,work,Sunny,Intermediate,9,0.0
2025-05-06 11:25,EXC001,OP1001,1,0,0.0813,0,1,0,work,Sunny,Intermediate,10,0.0
2025-05-06 11:26,EXC001,OP1001,1,0,0.0801,0,1,0,work,Sunny,Intermediate,11,0.0
2025-05-06 11:27,EXC001,OP1001,1,0,0.093,0,1,0,work,Sunny,Intermediate,12,0.0
2025-05-06 11:28,EXC001,OP1001,1,0,0.0886,1,1,0,work,Sunny,Intermediate,13,0.0
2025-05-06 11:29,EXC001,OP1001,1,0,0.0834,0,1,0,work,Sunny,Intermediate,14,0.0
2025-05-06 11:30,EXC001,OP1001,1,0,0.0888,0,1,0,work,Sunny,Intermediate,15,0.0
2025-05-06 11:31,EXC001,OP1001,1,0,0.0796,0,1,0,work,Sunny,Intermediate,16,0.0
2025-05-06 11:32,EXC001,OP1001,1,0,0.0757,0,1,0,work,Sunny,Intermediate,17,0.0
2025-05-06 11:33,EXC001,OP1001,1,0,0.0815,0,1,0,work,Sunny,Intermediate,18,0.0
2025-05-06 11:34,EXC001,OP1001,1,0,0.0924,0,1,0,work,Sunny,Intermediate,19,0.0
2025-05-06 11:35,EXC001,OP1001,1,0,0.0928,0,1,0,work,Sunny,Intermediate,20,0.0
2025-05-06 11:36,EXC001,OP1001,1,0,0.0781,1,1,0,work,Sunny,Intermediate,21,0.0
2025-05-06 11:37,EXC001,OP1001,1,0,0.0767,0,1,0,work,Sunny,Intermediate,22,0.0
2025-05-06 11:38,EXC001,OP1001,1,0,0.0846,0,1,0,work,Sunny,Intermediate,23,0.0
2025-05-06 11:39,EXC001,OP1001,1,0,0.0821,1,1,0,work,Sunny,Intermediate,24,0.0
2025-05-06 11:40,EXC001,OP1001,1,0,0.0765,0,1,0,work,Sunny,Intermediate,25,0.0
2025-05-06 11:41,EXC001,OP1001,1,0,0.0944,0,1,0,work,Sunny,Intermediate,26,0.0
2025-05-06 11:42,EXC001,OP1001,1,0,0.0857,0,1,0,work,Sunny,Intermediate,27,0.0
2025-05-06 11:43,EXC001,OP1001,1,0,0.0909,1,1,0,work,Sunny,Intermediate,28,0.0
2025-05-06 11:44,EXC001,OP1001,1,0,0.0819,0,1,0,work,Sunny,Intermediate,29,0.0
2025-05-06 11:45,EXC001,OP1001,1,0,0.0886,0,1,0,work,Sunny,Intermediate,30,0.0
2025-05-06 11:46,EXC001,OP1001,1,0,0.0806,0,1,0,work,Sunny,Intermediate,31,0.0
2025-05-06 11:47,EXC001,OP1001,1,0,0.0761,1,1,0,work,Sunny,Intermediate,32,0.0
2025-05-06 11:48,EXC001,OP1001,1,0,0.0811,0,1,0,work,Sunny,Intermediate,33,0.0
2025-05-06 11:49,EXC001,OP1001,1,0,0.0875,0,1,0,work,Sunny,Intermediate,34,0.0
2025-05-06 11:50,EXC001,OP1001,1,0,0.0795,1,1,0,work,Sunny,Intermediate,35,0.0
2025-05-06 11:51,EXC001,OP1001,1,0,0.0787,0,1,0,work,Sunny,Intermediate,36,0.0
2025-05-06 11:52,EXC001,OP1001,1,0,0.0943,0,1,0,work,Sunny,Intermediate,37,0.0
2025-05-06 11:53,EXC001,OP1001,1,0,0.075,0,1,0,work,Sunny,Intermediate,38,0.0
2025-05-06 11:54,EXC001,OP1001,1,0,0.0911,0,1,0,work,Sunny,Intermediate,39,0.0
2025-05-06 11:55,EXC001,OP1001,1,0,0.0848,0,1,0,work,Sunny,Intermediate,40,0.0
2025-05-06 11:56,EXC001,OP1001,1,0,0.0775,0,1,0,work,Sunny,Intermediate,41,0.0
2025-05-06 11:57,EXC001,OP1001,1,0,0.089,0,1,0,work,Sunny,Intermediate,42,0.0
2025-05-06 11:58,EXC001,OP1001,1,0,0.0905,0,1,0,work,Sunny,Intermediate,43,0.0
2025-05-06 11:59,EXC001,OP1001,1,0,0.0883,0,1,0,work,Sunny,Intermediate,44,0.0
2025-05-06 12:00,EXC001,OP1001,1,0,0.0792,0,1,0,work,Sunny,Intermediate,45,0.0
2025-05-06 12:01,EXC001,OP1001,1,0,0.0864,0,1,0,work,Sunny,Intermediate,46,0.0
2025-05-06 12:02,EXC001,OP1001,1,0,0.0895,1,1,0,work,Sunny,Intermediate,47,0.0
2025-05-06 12:03,EXC001,OP1001,1,0,0.0923,1,1,0,work,Sunny,Intermediate,48,0.0
2025-05-06 12:04,EXC001,OP1001,1,0,0.0919,0,1,0,work,Sunny,Intermediate,49,0.0
2025-05-06 12:05,EXC001,OP1001,1,0,0.0881,1,1,0,work,Sunny,Intermediate,50,0.0
2025-05-06 12:06,EXC001,OP1001,1,0,0.0767,0,1,0,work,Sunny,Intermediate,51,0.0
2025-05-06 12:07,EXC001,OP1001,1,0,0.0924,0,1,0,work,Sunny,Intermediate,52,0.0
2025-05-06 12:08,EXC001,OP1001,1,0,0.0919,0,1,0,work,Sunny,Intermediate,53,0.0
2025-05-06 12:09,EXC001,OP1001,1,0,0.0773,0,1,0,work,Sunny,Intermediate,54,0.0
2025-05-06 12:10,EXC001,OP1001,1,0,0.0787,1,1,0,work,Sunny,Intermediate,55,0.0
2025-05-06 12:11,EXC001,OP1001,1,0,0.0914,0,1,0,work,Sunny,Intermediate,56,0.0
2025-05-06 12:12,EXC001,OP1001,1,0,0.0922,0,1,0,work,Sunny,Intermediate,57,0.0
2025-05-06 12:13,EXC001,OP1001,1,0,0.0764,0,1,0,work,Sunny,Intermediate,58,0.0
2025-05-06 12:14,EXC001,OP1001,1,0,0.086,0,1,0,work,Sunny,Intermediate,59,0.0
2025-05-06 12:15,EXC001,OP1001,1,0,0.0917,0,1,0,work,Sunny,Intermediate,60,0.0
2025-05-06 12:16,EXC001,OP1001,1,0,0.0816,0,1,0,work,Sunny,Intermediate,61,0.0
2025-05-06 12:17,EXC001,OP1001,1,0,0.081,1,1,0,work,Sunny,Intermediate,62,0.0
2025-05-06 12:18,EXC001,OP1001,1,0,0.075,0,1,0,work,Sunny,Intermediate,63,0.0
2025-05-06 12:19,EXC001,OP1001,1,0,0.094,0,1,0,work,Sunny,Intermediate,64,0.0
2025-05-06 12:20,EXC001,OP1001,1,0,0.0921,0,1,0,work,Sunny,Intermediate,65,0.0
2025-05-06 12:21,EXC001,OP1001,1,0,0.0774,1,1,0,work,Sunny,Intermediate,66,0.0
2025-05-06 12:22,EXC001,OP1001,1,0,0.0841,0,1,0,work,Sunny,Intermediate,67,0.0
2025-05-06 12:23,EXC001,OP1001,1,0,0.0866,0,1,0,work,Sunny,Intermediate,68,0.0
2025-05-06 12:24,EXC001,OP1001,1,0,0.0752,0,1,0,work,Sunny,Intermediate,69,0.0
2025-05-06 12:25,EXC001,OP1001,1,0,0.0768,0,1,0,work,Sunny,Intermediate,70,0.0
2025-05-06 12:26,EXC001,OP1001,1,0,0.0885,0,1,0,work,Sunny,Intermediate,71,0.0
2025-05-06 12:27,EXC001,OP1001,1,0,0.0902,1,1,0,work,Sunny,Intermediate,72,0.0
2025-05-06 12:28,EXC001,OP1001,1,0,0.0873,0,1,0,work,Sunny,Intermediate,73,0.0
2025-05-06 12:29,EXC001,OP1001,1,0,0.077,0,1,0,work,Sunny,Intermediate,74,0.0
2025-05-06 12:30,EXC001,OP1001,1,0,0.0863,0,1,0,work,Sunny,Intermediate,75,0.0
2025-05-06 12:31,EXC001,OP1001,1,0,0.087,0,1,0,work,Sunny,Intermediate,76,0.0
2025-05-06 12:32,EXC001,OP1001,1,0,0.079,0,1,0,work,Sunny,Intermediate,77,0.0
2025-05-06 12:33,EXC001,OP1001,1,0,0.083,1,1,0,work,Sunny,Intermediate,78,0.0
2025-05-06 12:34,EXC001,OP1001,1,0,0.0775,0,1,0,work,Sunny,Intermediate,79,0.0
2025-05-06 12:35,EXC001,OP1001,1,0,0.0844,0,1,0,work,Sunny,Intermediate,80,0.0
2025-05-06 12:36,EXC001,OP1001,1,0,0.0752,0,1,0,work,Sunny,Intermediate,81,0.0
2025-05-06 12:37,EXC001,OP1001,1,0,0.0944,0,1,0,work,Sunny,Intermediate,82,0.0
2025-05-06 12:38,EXC001,OP1001,1,0,0.0807,0,1,0,work,Sunny,Intermediate,83,0.0
2025-05-06 12:39,EXC001,OP1001,1,0,0.0813,0,1,0,work,Sunny,Intermediate,84,0.0
2025-05-06 12:40,EXC001,OP1001,1,0,0.0853,0,1,0,work,Sunny,Intermediate,85,0.0
2025-05-06 12:41,EXC001,OP1001,1,0,0.0758,0,1,0,work,Sunny,Intermediate,86,0.0
2025-05-06 12:42,EXC001,OP1001,1,0,0.0935,1,1,0,work,Sunny,Intermediate,87,0.0
2025-05-06 12:43,EXC001,OP1001,1,0,0.079,0,1,0,work,Sunny,Intermediate,88,0.0
2025-05-06 12:44,EXC001,OP1001,1,0,0.0791,0,1,0,work,Sunny,Intermediate,89,0.0
2025-05-06 12:45,EXC001,OP1001,1,0,0.0897,0,1,0,work,Sunny,Intermediate,90,0.0
2025-05-06 12:46,EXC001,OP1001,1,0,0.0901,0,1,0,work,Sunny,Intermediate,91,0.0
2025-05-06 12:47,EXC001,OP1001,1,0,0.0948,0,1,0,work,Sunny,Intermediate,92,0.0
2025-05-06 12:48,EXC001,OP1001,1,0,0.0893,1,1,0,work,Sunny,Intermediate,93,0.0
2025-05-06 12:49,EXC001,OP1001,1,0,0.0767,1,1,0,work,Sunny,Intermediate,94,0.0
2025-05-06 12:50,EXC001,OP1001,1,0,0.0792,0,1,0,work,Sunny,Intermediate,95,0.0
2025-05-06 12:51,EXC001,OP1001,1,0,0.088,0,1,0,work,Sunny,Intermediate,96,0.0
2025-05-06 12:52,EXC001,OP1001,1,0,0.0832,1,1,0,work,Sunny,Intermediate,97,0.0
2025-05-06 12:53,EXC001,OP1001,1,0,0.0844,1,1,0,work,Sunny,Intermediate,98,0.0
2025-05-06 12:54,EXC001,OP1001,1,0,0.0793,0,1,0,work,Sunny,Intermediate,99,0.0
2025-05-06 12:55,EXC001,OP1001,1,0,0.0921,1,1,0,work,Sunny,Intermediate,100,0.0
2025-05-06 12:56,EXC001,OP1001,1,0,0.0836,1,1,0,work,Sunny,Intermediate,101,0.0
2025-05-06 12:57,EXC001,OP1001,1,0,0.0909,0,1,0,work,Sunny,Intermediate,102,0.0
2025-05-06 12:58,EXC001,OP1001,1,0,0.0781,1,1,0,work,Sunny,Intermediate,103,0.0
2025-05-06 12:59,EXC001,OP1001,1,0,0.0772,0,1,0,work,Sunny,Intermediate,104,0.0
2025-05-06 13:00,EXC001,OP1001,1,0,0.0926,0,1,0,work,Sunny,Intermediate,105,0.0
2025-05-06 13:01,EXC001,OP1001,1,0,0.0902,0,1,0,work,Sunny,Intermediate,106,0.0
2025-05-06 13:02,EXC001,OP1001,1,0,0.0882,0,1,0,work,Sunny,Intermediate,107,0.0
2025-05-06 13:03,EXC001,OP1001,1,0,0.0787,0,1,0,work,Sunny,Intermediate,108,0.0
2025-05-06 13:04,EXC001,OP1001,1,0,0.0837,0,1,0,work,Sunny,Intermediate,109,0.0
2025-05-06 13:05,EXC001,OP1001,1,0,0.0799,0,1,0,work,Sunny,Intermediate,110,0.0
2025-05-06 13:06,EXC001,OP1001,1,0,0.0926,0,1,0,work,Sunny,Intermediate,111,0.0
2025-05-06 13:07,EXC001,OP1001,1,0,0.0811,0,1,0,work,Sunny,Intermediate,112,0.0
2025-05-06 13:08,EXC001,OP1001,1,0,0.0898,0,1,0,work,Sunny,Intermediate,113,0.0
2025-05-06 13:09,EXC001,OP1001,1,0,0.0872,0,1,0,work,Sunny,Intermediate,114,0.0
2025-05-06 13:10,EXC001,OP1001,1,0,0.0863,0,1,0,work,Sunny,Intermediate,115,0.0
2025-05-06 13:11,EXC001,OP1001,1,0,0.0942,0,1,0,work,Sunny,Intermediate,116,0.0
2025-05-06 13:12,EXC001,OP1001,1,0,0.0854,0,1,0,work,Sunny,Intermediate,117,0.0
2025-05-06 13:13,EXC001,OP1001,1,0,0.0811,0,1,0,work,Sunny,Intermediate,118,0.0
2025-05-06 13:14,EXC001,OP1001,1,0,0.085,1,1,0,work,Sunny,Intermediate,119,0.0
2025-05-06 13:15,EXC001,OP1001,1,0,0.0774,0,1,0,work,Sunny,Intermediate,120,0.0
2025-05-06 13:16,EXC001,OP1001,1,0,0.087,1,1,0,work,Sunny,Intermediate,121,0.0
2025-05-06 13:17,EXC001,OP1001,1,0,0.0815,1,1,0,work,Sunny,Intermediate,122,0.0
2025-05-06 13:18,EXC001,OP1001,1,0,0.081,1,1,0,work,Sunny,Intermediate,123,0.0
2025-05-06 13:19,EXC001,OP1001,1,0,0.0824,0,1,0,work,Sunny,Intermediate,124,0.0
2025-05-06 13:20,EXC001,OP1001,1,0,0.0852,1,1,0,work,Sunny,Intermediate,125,0.0
2025-05-06 13:21,EXC001,OP1001,1,0,0.0872,1,1,0,work,Sunny,Intermediate,126,0.0
2025-05-06 13:22,EXC001,OP1001,1,0,0.0855,0,1,0,work,Sunny,Intermediate,127,0.0
2025-05-06 13:23,EXC001,OP1001,1,0,0.0769,1,1,0,work,Sunny,Intermediate,128,0.0
2025-05-06 13:24,EXC001,OP1001,1,0,0.0941,0,1,0,work,Sunny,Intermediate,129,0.0
2025-05-06 13:25,EXC001,OP1001,1,0,0.0864,0,1,0,work,Sunny,Intermediate,130,0.0
2025-05-06 13:26,EXC001,OP1001,1,0,0.0822,0,1,0,work,Sunny,Intermediate,131,0.0
2025-05-06 13:27,EXC001,OP1001,1,0,0.0934,0,1,1,work,Sunny,Intermediate,132,0.0
2025-05-06 13:28,EXC001,OP1001,1,0,0.0762,0,1,0,work,Sunny,Intermediate,133,0.0
2025-05-06 13:29,EXC001,OP1001,1,0,0.0806,0,1,0,work,Sunny,Intermediate,134,0.0
2025-05-06 13:30,EXC001,OP1001,1,0,0.0929,0,1,0,work,Sunny,Intermediate,135,0.001
2025-05-06 13:31,EXC001,OP1001,1,0,0.0936,0,1,0,work,Sunny,Intermediate,136,0.004
2025-05-06 13:32,EXC001,OP1001,1,0,0.0762,1,1,0,work,Sunny,Intermediate,137,0.006
2025-05-06 13:33,EXC001,OP1001,1,0,0.0784,1,1,0,work,Sunny,Intermediate,138,0.009
2025-05-06 13:34,EXC001,OP1001,1,0,0.0886,0,1,0,work,Sunny,Intermediate,139,0.011
2025-05-06 13:35,EXC001,OP1001,1,0,0.0796,0,1,0,work,Sunny,Intermediate,140,0.013
2025-05-06 13:36,EXC001,OP1001,1,0,0.0903,1,1,0,work,Sunny,Intermediate,141,0.016
2025-05-06 13:37,EXC001,OP1001,1,0,0.0945,1,1,0,work,Sunny,Intermediate,142,0.018
2025-05-06 13:38,EXC001,OP1001,1,0,0.0847,0,1,0,work,Sunny,Intermediate,143,0.021
2025-05-06 13:39,EXC001,OP1001,1,0,0.0826,0,1,0,work,Sunny,Intermediate,144,0.023
2025-05-06 13:40,EXC001,OP1001,1,0,0.0836,0,1,0,work,Sunny,Intermediate,145,0.025
2025-05-06 13:41,EXC001,OP1001,1,0,0.0781,0,1,0,work,Sunny,Intermediate,146,0.028
2025-05-06 13:42,EXC001,OP1001,1,0,0.0799,0,1,0,work,Sunny,Intermediate,147,0.03
2025-05-06 13:43,EXC001,OP1001,1,0,0.0799,0,1,0,work,Sunny,Intermediate,148,0.033
2025-05-06 13:44,EXC001,OP1001,1,0,0.0774,1,1,0,work,Sunny,Intermediate,149,0.035
2025-05-06 13:45,EXC001,OP1001,1,0,0.087,1,1,0,work,Sunny,Intermediate,150,0.037
2025-05-06 13:46,EXC001,OP1001,1,0,0.0913,0,1,0,work,Sunny,Intermediate,151,0.04
2025-05-06 13:47,EXC001,OP1001,1,0,0.0923,1,1,0,work,Sunny,Intermediate,152,0.042
2025-05-06 13:48,EXC001,OP1001,1,0,0.0771,0,1,0,work,Sunny,Intermediate,153,0.045
2025-05-06 13:49,EXC001,OP1001,1,0,0.0894,0,1,0,work,Sunny,Intermediate,154,0.047
2025-05-06 13:50,EXC001,OP1001,1,0,0.0894,0,1,0,work,Sunny,Intermediate,155,0.05
2025-05-06 13:51,EXC001,OP1001,1,0,0.0834,0,1,0,work,Sunny,Intermediate,156,0.052
2025-05-06 13:52,EXC001,OP1001,1,0,0.0816,0,1,0,work,Sunny,Intermediate,157,0.054
2025-05-06 13:53,EXC001,OP1001,1,0,0.0783,0,1,0,work,Sunny,Intermediate,158,0.057
2025-05-06 13:54,EXC001,OP1001,1,0,0.0875,0,1,0,work,Sunny,Intermediate,159,0.059
2025-05-06 13:55,EXC001,OP1001,1,0,0.0887,0,1,0,work,Sunny,Intermediate,160,0.062
2025-05-06 13:56,EXC001,OP1001,1,0,0.0784,0,1,0,work,Sunny,Intermediate,161,0.064
2025-05-06 13:57,EXC001,OP1001,1,0,0.0936,0,1,0,work,Sunny,Intermediate,162,0.066
2025-05-06 13:58,EXC001,OP1001,1,0,0.0818,0,1,0,work,Sunny,Intermediate,163,0.069
2025-05-06 13:59,EXC001,OP1001,1,0,0.079,0,1,0,work,Sunny,Intermediate,164,0.071
2025-05-06 14:00,EXC001,OP1001,1,0,0.0759,0,0,0,work,Sunny,Intermediate,165,0.074
2025-05-06 14:01,EXC001,OP1001,1,0,0.0915,0,1,0,work,Sunny,Intermediate,166,0.076
2025-05-06 14:02,EXC001,OP1001,1,0,0.0833,0,1,0,work,Sunny,Intermediate,167,0.078
2025-05-06 14:03,EXC001,OP1001,1,0,0.0907,0,1,0,work,Sunny,Intermediate,168,0.081
2025-05-06 14:04,EXC001,OP1001,1,0,0.0817,0,1,0,work,Sunny,Intermediate,169,0.083
2025-05-06 14:05,EXC001,OP1001,1,0,0.0938,1,1,0,work,Sunny,Intermediate,170,0.086
2025-05-06 14:06,EXC001,OP1001,1,0,0.087,0,1,0,work,Sunny,Intermediate,171,0.088
2025-05-06 14:07,EXC001,OP1001,1,0,0.0887,0,1,0,work,Sunny,Intermediate,172,0.091
2025-05-06 14:08,EXC001,OP1001,1,0,0.0943,0,1,0,work,Sunny,Intermediate,173,0.093
2025-05-06 14:09,EXC001,OP1001,1,0,0.0788,0,1,0,work,Sunny,Intermediate,174,0.095
2025-05-06 14:10,EXC001,OP1001,1,0,0.0798,0,1,0,work,Sunny,Intermediate,175,0.098
2025-05-06 14:11,EXC001,OP1001,1,0,0.0866,0,1,0,work,Sunny,Intermediate,176,0.1
2025-05-06 14:12,EXC001,OP1001,1,0,0.0909,0,1,0,work,Sunny,Intermediate,177,0.103
2025-05-06 14:13,EXC001,OP1001,1,0,0.0904,0,1,0,work,Sunny,Intermediate,178,0.105
2025-05-06 14:14,EXC001,OP1001,1,0,0.0796,0,1,0,work,Sunny,Intermediate,179,0.107
2025-05-06 14:15,EXC001,OP1001,1,0,0.0824,0,1,0,work,Sunny,Intermediate,180,0.11
2025-05-06 14:16,EXC001,OP1001,1,0,0.0834,1,1,0,work,Sunny,Intermediate,181,0.112
2025-05-06 14:17,EXC001,OP1001,1,0,0.0777,0,1,0,work,Sunny,Intermediate,182,0.116
2025-05-06 14:18,EXC001,OP1001,1,0,0.076,0,1,0,work,Sunny,Intermediate,183,0.12
2025-05-06 14:19,EXC001,OP1001,1,0,0.0831,0,1,0,work,Sunny,Intermediate,184,0.124
2025-05-06 14:20,EXC001,OP1001,1,0,0.0807,0,1,0,work,Sunny,Intermediate,185,0.128
2025-05-06 14:21,EXC001,OP1001,1,0,0.0822,1,1,0,work,Sunny,Intermediate,186,0.132
2025-05-06 14:22,EXC001,OP1001,1,0,0.0877,0,1,0,work,Sunny,Intermediate,187,0.135
2025-05-06 14:23,EXC001,OP1001,1,0,0.0932,0,1,0,work,Sunny,Intermediate,188,0.139
2025-05-06 14:24,EXC001,OP1001,1,0,0.0905,1,1,0,work,Sunny,Intermediate,189,0.143
2025-05-06 14:25,EXC001,OP1001,1,0,0.0911,0,1,0,work,Sunny,Intermediate,190,0.147
2025-05-06 14:26,EXC001,OP1001,1,0,0.0952,0,1,0,work,Sunny,Intermediate,191,0.151
2025-05-06 14:27,EXC001,OP1001,1,0,0.0893,0,1,0,work,Sunny,Intermediate,192,0.155
2025-05-06 14:28,EXC001,OP1001,1,0,0.0827,0,1,0,work,Sunny,Intermediate,193,0.159
2025-05-06 14:29,EXC001,OP1001,1,0,0.0864,1,1,0,work,Sunny,Intermediate,194,0.163
2025-05-06 14:30,EXC001,OP1001,1,0,0.0882,1,1,0,work,Sunny,Intermediate,195,0.166
2025-05-06 14:31,EXC001,OP1001,1,0,0.0767,0,1,0,work,Sunny,Intermediate,196,0.17
2025-05-06 14:32,EXC001,OP1001,1,0,0.0787,1,1,0,work,Sunny,Intermediate,197,0.174
2025-05-06 14:33,EXC001,OP1001,1,0,0.0904,0,1,0,work,Sunny,Intermediate,198,0.178
2025-05-06 14:34,EXC001,OP1001,1,0,0.083,0,1,0,work,Sunny,Intermediate,199,0.182
2025-05-06 14:35,EXC001,OP1001,1,0,0.0941,0,1,0,work,Sunny,Intermediate,200,0.186
2025-05-06 14:36,EXC001,OP1001,1,0,0.0796,0,1,0,work,Sunny,Intermediate,201,0.19
